,기준분기코드,상권코드,상권코드명,총직장인구수
1437,2,2110194,홍파초등학교,112
1438,2,2110193,고려대역 4번,48
1439,2,2110192,동의보감타워,70
1440,2,2110191,고려대역 6번,48
1441,2,2110190,고대앞사거리,195
1442,2,2110189,제기동역 1번,1545
1443,2,2110188,용두동신동아아파트,807
1444,2,2110187,제기동역 6번,3124
1445,2,2110186,종암초등학교,94
1446,2,2110185,용두초등학교,122
1447,2,2110184,용두사거리,423
1448,2,2110183,한국의류시험연구원,833
1449,2,2110182,용두희망어린이공원,370
1450,2,2110181,신설동역 9번,1864
1451,2,2110180,광진정보도서관,5946
1452,2,2110179,광나루역 1번,911
1453,2,2110178,장로회신학대학교,194
1454,2,2110177,동의초등학교,135
1455,2,2110176,해오름공원,758
1456,2,2110175,푸른동산공원,370
1457,2,2110174,아차산역 1번,432
1458,2,2110173,구남초등학교,195
1459,2,2110172,광진초등학교,351
1460,2,2110171,중곡4동주민센터,59
1461,2,2110170,동대부여고,189
1462,2,2110169,성동초등학교,221
1463,2,2110168,대원고등학교,688
1464,2,2110167,용마초등학교,376
1465,2,2110166,구의1동주민센터,552
1466,2,2110165,국립정신건강센터,287
1467,2,2110164,아차산역 5번,731
1468,2,2110163,성자초등학교,272
1469,2,2110162,군자역 4번,613
1470,2,2110161,중곡역 3번,236
1471,2,2110160,광진경찰서,832
1472,2,2110159,구의역 4번,663
1473,2,2110158,중곡3동주민센터,715
1474,2,2110157,자양동우체국,1097
1475,2,2110156,군자역 5번,624
1476,2,2110155,광진구청,8356
1477,2,2110154,광진정말공원,307
1478,2,2110153,중곡1동주민센터,241
1479,2,2110152,중곡어린이공원,338
1480,2,2110151,자양한강도서관,249
1481,2,2110150,중곡1동 마을마당,1179
1482,2,2110149,세종대학교,122
1483,2,2110148,어린이대공원역 3번,17
1484,2,2110147,능동우편취급국,815
1485,2,2110146,신자초등학교,735
1486,2,2110145,장안초등학교,7
1487,2,2110144,어린이대공원역 4번,47
1488,2,2110143,뚝섬유원지역 1번,63
1489,2,2110142,화양사거리,213
1490,2,2110141,건대입구역 1번,213
1491,2,2110140,건대입구역 6번,552
1492,2,2110139,자양4동주민센터,204
1493,2,2110138,송정체육공원,160
1494,2,2110137,성수초등학교,6605
1495,2,2110136,경수초등학교,4745
1496,2,2110135,성동세무서,355
1497,2,2110134,성수119안전센터,771
1498,2,2110133,서울교통공사,122
1499,2,2110132,성수2가3동주민센터,786
1500,2,2110131,성수동카페거리,4798
1501,2,2110130,답십리역 6번,105
1502,2,2110129,성원어린이공원,664
1503,2,2110128,성원중학교,1237
1504,2,2110127,성수1가1동주민센터,290
1505,2,2110126,서울숲역 1번,27
1506,2,2110125,사근동살곶이상점가,135
1507,2,2110124,뚝섬역교차로,1253
1508,2,2110123,마장역 3번,511
1509,2,2110122,마장역 2번,464
1510,2,2110121,한양대역 4번,45
1511,2,2110120,서울숲카페거리,79
1512,2,2110119,마장지하차도,127
1513,2,2110118,왕십리역 9번,697
1514,2,2110117,성동구보건소,103
1515,2,2110116,청계천박물관,4884
1516,2,2110115,상왕십리역 3번,945
1517,2,2110114,왕십리파출소,68
1518,2,2110113,응봉산,77
1519,2,2110112,행당역 2번,205
1520,2,2110111,대현산장미원,51
1521,2,2110110,상왕십리역 6번,93
1522,2,2110109,금호삼성래미안아파트,92
1523,2,2110108,성동구립금호도서관,6
1524,2,2110107,금호사거리,37
1525,2,2110105,금동어린이공원,43
1526,2,2110104,신금호역 4번,275
1527,2,2110103,옥수터널,13
1528,2,2110102,옥수역 6번,3362
1529,2,2110101,옥정중학교,218
1530,2,2110100,옥수동우편취급국,46
1531,2,2110099,유엔빌리지길,12646
1532,2,2110098,서울독일학교,242
1533,2,2110097,한남초등학교,3116
1534,2,2110096,한남힐사이드아파트,4186
1535,2,2110095,한강진역 3번,1186
1536,2,2110094,오산중학교,26
1537,2,2110093,우사단길,2482
1538,2,2110092,NH농협은행 보광동지점,514
1539,2,2110091,리움미술관,1106
1540,2,2110090,한국폴리텍대학서울정수캠퍼스,3968
1541,2,2110089,서빙고동주민센터,752
1542,2,2110088,오산고등학교,1696
1543,2,2110087,이태원엔틱가구거리,463
1544,2,2110086,이태원역 북측,9251
1545,2,2110085,경리단길남측,532
1546,2,2110084,경리단길북측,315
1547,2,2110083,서빙고역 1번,149
1548,2,2110082,용산구청,1571
1549,2,2110081,해방촌 남동측,291
1550,2,2110080,해방촌예술마을,277
1551,2,2110079,후암동주민센터,1084
1552,2,2110078,이촌동점보아파트,69
1553,2,2110077,삼광초등학교,385
1554,2,2110076,삼각지역 14번,537
1555,2,2110075,숙대입구역 1번,1630
1556,2,2110074,서울역 12번,8149
1557,2,2110073,삼각지역 3번,7916
1558,2,2110072,열정도,374
1559,2,2110071,한강미주맨션아파트,281
1560,2,2110070,용산세무서,184
1561,2,2110069,숙대입구,829
1562,2,2110068,남영역 1번,1039
1563,2,2110067,배문고등학교,1574
1564,2,2110066,서울역 15번,748
1565,2,2110065,남정초등학교,137
1566,2,2110064,효창공원앞역 2번,925
1567,2,2110063,효창공원앞역 5번,530
1568,2,2110062,한강로동땡땡거리(은행나무길),5667
1569,2,2110061,효창동주민센터,473
1570,2,2110060,효창공원앞역 6번,291
1571,2,2110059,새남터성지,385
1572,2,2110058,성심여자고등학교,947
1573,2,2110057,황학코아루아파트,57
1574,2,2110056,신당역 3번,506
1575,2,2110055,황학동벼룩시장,29
1576,2,2110054,청구역 3번,1537
1577,2,2110053,청구역 1번,281
1578,2,2110052,장충초등학교,484
1579,2,2110051,한양공고앞 교차로,111
1580,2,2110050,약수역 7번,309
1581,2,2110049,장충단 고개,2303
1582,2,2110048,장충동주민센터,5312
1583,2,2110047,다산성곽길,160
1584,2,2110046,버티고개,106
1585,2,2110045,동대문역사문화공원역 5번,234
1586,2,2110044,관성묘,405
1587,2,2110043,충무초등학교,1202
1588,2,2110042,남산골공원옆,994
1589,2,2110041,남산케이블카,967
1590,2,2110040,중구회현체육센터(정화예술대남산캠퍼스),165
1591,2,2110039,회현역 1번,49
1592,2,2110038,경향신문사,2636
1593,2,2110037,신설동역 12번,208
1594,2,2110036,동묘앞역 3번,65
1595,2,2110035,동묘앞역 2번,276
1596,2,2110034,창신1동주민센터,41
1597,2,2110033,창신역 4번,166
1598,2,2110032,수족관거리,31
1599,2,2110031,창신역 1번,44
1600,2,2110030,동대문역 3번,10
1601,2,2110029,동대문역 1번,235
1602,2,2110028,이화달팽이길,704
1603,2,2110027,혜화역 1번,617
1604,2,2110026,종로5가역 4번,190
1605,2,2110025,충신시장옆,213
1606,2,2110024,혜회동주민센터,928
1607,2,2110023,서울대병원,186
1608,2,2110022,경신고등학교,537
1609,2,2110021,성균관대학교,387
1610,2,2110020,서울국제고등학교,639
1611,2,2110019,창덕궁,325
1612,2,2110018,중앙고등학교,888
1613,2,2110017,정독도서관,650
1614,2,2110016,평창동동측,7589
1615,2,2110015,청와대사랑채,578
1616,2,2110014,경복고등학교,194
1617,2,2110013,체부동홍종문가옥,119
1618,2,2110012,성곡미술관,1061
1619,2,2110011,청운초등학교,263
1620,2,2110010,평창동서측,6687
1621,2,2110009,자하문터널,950
1622,2,2110008,배화여자대학교(박노수미술관),552
1623,2,2110007,사직공원(한국사회과학도서관),283
1624,2,2110006,부암동주민센터,27
1625,2,2110005,세검정,1006
1626,2,2110004,대신고등학교,32
1627,2,2110003,세검정초등학교,485
1628,2,2110002,독립문역 1번,475
1629,2,2110001,이북5도청사,1066
