기준분기코드,상권코드,상권코드명,총직장인구수
4,2110464,연신내역 5번,301
4,2110463,응암3동주민센터,123
4,2110462,갈현건영아파트,354
4,2110461,새절역 2번,39
4,2110460,구산역 4번,969
4,2110459,응암역 2번,547
4,2110458,선일여고,404
4,2110457,예일여고,484
4,2110456,구산보건지소,966
4,2110455,역촌노인복지관,678
4,2110454,선정중학교,481
4,2110453,신사1동주민센터,515
4,2110452,새절역 3번,420
4,2110451,증산역 4번,1296
4,2110450,시립서북병원,1576
4,2110449,증산역 3번,717
4,2110448,상신초등학교입구,120
4,2110447,구산초등학교,12
4,2110446,내를건너서숲으로도서관,375
4,2110445,덕산중학교,61
4,2110444,수색성당,170
4,2110443,수색역 1번,14
4,2110442,화랑대철도공원,76
4,2110441,영신여고,172
4,2110440,상계3동4동주민센터,49
4,2110439,당고개역 5번,63
4,2110438,경춘선숲길 우측,230
4,2110437,당고개역 2번,116
4,2110436,상계제일중학교,93
4,2110435,서울과학기술대,73
4,2110434,태릉입구역 4번,121
4,2110433,공릉역 2번,401
4,2110432,대진고등학교,894
4,2110431,상계역,124
4,2110430,중계초등학교,307
4,2110429,공릉동 국수거리,2074
4,2110428,상계5동주민센터,491
4,2110427,노원 을지대학교병원,363
4,2110426,상계2동주민센터,337
4,2110425,계상초등학교,130
4,2110424,상계초등학교,388
4,2110423,석계역 2번,280
4,2110422,노원역 9번,277
4,2110421,석계역 1번,249
4,2110420,광운대역 1번,814
4,2110419,수락산디자인거리,789
4,2110418,광운대학교 남단,100
4,2110417,월계역 3번,26
4,2110416,노원초등학교,468
4,2110415,수락산역 4번,635
4,2110414,장석교회,61
4,2110413,누원고등학교,54
4,2110412,창동중학교,25
4,2110411,도봉역 3번,413
4,2110410,방학역 2번,957
4,2110409,창동역 2번,3957
4,2110408,가인초등학교,359
4,2110407,도봉역 2번,562
4,2110406,도봉산역 1번,659
4,2110405,방학역 1번,1123
4,2110404,신창초등학교,520
4,2110403,방학1동주민센터,316
4,2110402,도봉구 정병원,471
4,2110401,도봉구민회관,243
4,2110400,도봉구보건소,191
4,2110399,창2동주민센터,852
4,2110398,쌍문2동우체국,474
4,2110397,도봉산입구,469
4,2110396,쌍문역1번(쌍리단길),259
4,2110395,신한은행 방학동지점,163
4,2110394,방학중학교,193
4,2110393,국민은행방학지점,49
4,2110392,발바닥공원,43
4,2110391,샘말어린이공원,373
4,2110390,방학초등학교,225
4,2110389,한일병원,209
4,2110388,도봉우체국,35
4,2110387,쌍문초등학교,335
4,2110386,연산군묘,124
4,2110385,효문고등학교,37
4,2110384,문이교,248
4,2110383,덕성여대시반거리,33
4,2110382,솔밭공원역 1번,32
4,2110381,번동주공2단지,171
4,2110380,강북문화정보도서관,48
4,2110379,KT&G 북부지사,12
4,2110378,송중동주민센터,23
4,2110377,미아사거리역 3번,21
4,2110376,수송초등학교,224
4,2110375,서울북부고용노동지청,178
4,2110374,송중초등학교,491
4,2110373,수유역 2번,891
4,2110372,강북중학교,188
4,2110371,삼양입구사거리,49
4,2110370,도봉세무서,367
4,2110369,성신여대운정그린캠퍼스,518
4,2110368,송천초등학교,196
4,2110367,강북구청,1943
4,2110366,광산사거리,91
4,2110365,미아역 5번,341
4,2110364,미아역 8번,146
4,2110363,송천동주민센터,19
4,2110362,우이천 계성교,205
4,2110361,삼양사거리역 1번,101
4,2110360,수유초등학교,321
4,2110359,수유시장옆,117
4,2110358,인수동 우편취급국,558
4,2110357,가오리역 1번,725
4,2110356,덕수교,228
4,2110355,삼양사거리역 2번,306
4,2110354,삼각산119안전센터,22
4,2110353,수유동우체국,187
4,2110352,수유1동주민센터,305
4,2110351,수유북부시장옆,214
4,2110350,가오리역 2번,148
4,2110349,화계역 2번,83
4,2110348,강북문화예술회관,343
4,2110347,구세군강북종합사회복지관,38
4,2110346,4.19민주묘지역 2번,96
4,2110345,솔밭공원역 2번,117
4,2110344,화계중학교,12
4,2110343,무너미어린이공원,100
4,2110342,국립재활원,59
4,2110341,북한산우이역 2번,492
4,2110340,인수중학교,176
4,2110339,국립4.19민주묘지,26
4,2110338,인수초등학교,190
4,2110337,아카데미하우스,512
4,2110336,석관고등학교,94
4,2110335,석계역 7번,249
4,2110334,석관중앙교회,170
4,2110333,돌곶이역 5번,988
4,2110332,돌곶이역 3번,164
4,2110331,돌곶이역 8번,436
4,2110330,돌곶이역 1번,220
4,2110329,우리은행체육관,53
4,2110328,상월곡역 3번,250
4,2110327,상월곡역 2번,104
4,2110326,장위동성당,84
4,2110325,장곡초등학교,62
4,2110324,월곡역 4번,99
4,2110323,상월곡역 1번,109
4,2110322,장위1동주민센터,237
4,2110321,동덕여대,43
4,2110320,KB국민은행 종암동지점,72
4,2110319,종암동주민센터,277
4,2110318,KT월곡지사,148
4,2110317,종암중학교,412
4,2110316,숭곡초등학교,439
4,2110315,종암아이파크2차,124
4,2110314,종암경찰서,953
4,2110313,안암역 3번,2079
4,2110312,안암역 2번,175
4,2110311,종암아이파크2차후문,49
4,2110310,길음역 10번,45
4,2110309,대광초등학교,354
4,2110308,길음역 8번,174
4,2110307,길음역 7번,158
4,2110306,미아초등학교,291
4,2110305,보문역 5번,883
4,2110304,보문역 4번,248
4,2110303,성신여대입구역 1번,138
4,2110302,보문역 8번,3818
4,2110301,성신여대입구역 7번,484
4,2110300,삼선동주민센터,2735
4,2110299,정릉역 1번,372
4,2110298,솔숲어린이공원,77
4,2110297,경동고등학교,654
4,2110296,성신여대입구역 4번,77
4,2110295,정릉우체국,679
4,2110294,서경대학교,391
4,2110293,삼선중학교,1730
4,2110292,정릉역 2번,43
4,2110291,한성대입구역 3번,345
4,2110290,북한산보국문역 1번,96
4,2110289,북한산보국문역 2번,144
4,2110288,동구여중,216
4,2110287,정릉3동주민센터,70
4,2110286,한성대입구역 5번,978
4,2110285,홍대부중,814
4,2110284,정릉북한산국립공원입구,644
4,2110283,성북초등학교앞,203
4,2110282,국민대학교앞,1403
4,2110281,길상사,13811
4,2110280,북정마을,78
4,2110279,신내역 2번,9
4,2110278,망우본동주민센터,279
4,2110277,러스크서울병원,178
4,2110276,신내IC북측,39
4,2110275,하나은행 망우동지점,63
4,2110274,서일대학교,552
4,2110273,장스여성병원,610
4,2110272,신내1동주민센터,471
4,2110271,신내역 1번,97
4,2110270,혜원여고,168
4,2110269,용마문화복지센터,169
4,2110268,망우3동주민센터,60
4,2110267,망우역 2번,139
4,2110266,면목동우체국,225
4,2110265,망우역 1번,198
4,2110264,면목역 2번,358
4,2110263,면목역 1번,128
4,2110262,상봉역 3번,1532
4,2110261,사가정역 4번,167
4,2110260,면목역 3번,126
4,2110259,사가정역 1번,543
4,2110258,면동초등학교,260
4,2110257,상봉역 7번,397
4,2110256,면목2동체육관,477
4,2110255,상봉역 4번,327
4,2110254,오거리공원,257
4,2110253,중곡초등학교,181
4,2110252,장안제일시장,712
4,2110251,장안중학교,147
4,2110250,화랑대역 7번,111
4,2110249,중화역 1번,783
4,2110248,먹골파출소,85
4,2110247,먹골역 1번,377
4,2110246,월드순복음교회,431
4,2110245,KB국민은행 중화동지점,108
4,2110244,중화역 4번,250
4,2110243,중랑노인종합복지관,317
4,2110242,면목5동주민센터,164
4,2110241,먹골역 5번,415
4,2110240,태릉시장 특화거리,97
4,2110238,배꽃어린이공원,66
4,2110237,메가박스 상봉,274
4,2110236,신묵초등학교,1015
4,2110235,세화어린이공원,17
4,2110234,중랑역 4번,96
4,2110233,중랑역 1번,142
4,2110232,동대부고,579
4,2110231,장안교,11
4,2110230,장안현대홈타운1차아파트,161
4,2110229,장평중학교,1339
4,2110228,장안근린공원,1992
4,2110227,답십리공원,216
4,2110226,장안1동주민센터,1882
4,2110225,촬영소사거리,330
4,2110224,외대앞역 2번,95
4,2110223,군자초등학교,94
4,2110222,회기역 2번,20
4,2110221,의릉,95
4,2110220,외대앞역 1번,190
4,2110219,삼육보건대학교,249
4,2110218,답십리사거리,158
4,2110217,자동차부품상가,503
4,2110216,전농중학교,208
4,2110215,회기역 1번,28
4,2110214,경희대후문,86
4,2110213,청량초등학교,124
4,2110212,답십리초등학교,204
4,2110211,전곡마을마당공원,626
4,2110210,서울시립대,341
4,2110209,답십리 장령당공원,81
4,2110208,시조사삼거리,75
4,2110207,시립대앞사거리,50
4,2110206,텃골근린공원,81
4,2110205,경희대삼거리,82
4,2110204,간데메공원,411
4,2110203,떡전교사거리,99
4,2110202,전농1동주민센터(전농시장),111
4,2110201,전농119안전센터,27
4,2110200,동대문경찰서,74
4,2110199,홍릉시장,65
4,2110198,동대문중앙새마을금고본점,67
4,2110197,세종대왕기념관교차로,67
4,2110196,홍릉근린공원,23
4,2110195,동대문구청,221
4,2110194,홍파초등학교,112
4,2110193,고려대역 4번,48
4,2110192,동의보감타워,70
4,2110191,고려대역 6번,48
4,2110190,고대앞사거리,195
4,2110189,제기동역 1번,1545
4,2110188,용두동신동아아파트,807
4,2110187,제기동역 6번,3124
4,2110186,종암초등학교,94
4,2110185,용두초등학교,122
4,2110184,용두사거리,423
4,2110183,한국의류시험연구원,833
4,2110182,용두희망어린이공원,370
4,2110181,신설동역 9번,1864
4,2110180,광진정보도서관,5946
4,2110179,광나루역 1번,911
4,2110178,장로회신학대학교,194
4,2110177,동의초등학교,135
4,2110176,해오름공원,758
4,2110175,푸른동산공원,370
4,2110174,아차산역 1번,432
4,2110173,구남초등학교,195
4,2110172,광진초등학교,351
4,2110171,중곡4동주민센터,59
4,2110170,동대부여고,189
4,2110169,성동초등학교,221
4,2110168,대원고등학교,688
4,2110167,용마초등학교,376
4,2110166,구의1동주민센터,552
4,2110165,국립정신건강센터,287
4,2110164,아차산역 5번,731
4,2110163,성자초등학교,272
4,2110162,군자역 4번,613
4,2110161,중곡역 3번,236
4,2110160,광진경찰서,832
4,2110159,구의역 4번,663
4,2110158,중곡3동주민센터,715
4,2110157,자양동우체국,1097
4,2110156,군자역 5번,624
4,2110155,광진구청,8356
4,2110154,광진정말공원,307
4,2110153,중곡1동주민센터,241
4,2110152,중곡어린이공원,338
4,2110151,자양한강도서관,249
4,2110150,중곡1동 마을마당,1179
4,2110149,세종대학교,122
4,2110148,어린이대공원역 3번,17
4,2110147,능동우편취급국,815
4,2110146,신자초등학교,735
4,2110145,장안초등학교,7
4,2110144,어린이대공원역 4번,47
4,2110143,뚝섬유원지역 1번,63
4,2110142,화양사거리,213
4,2110141,건대입구역 1번,213
4,2110140,건대입구역 6번,552
4,2110139,자양4동주민센터,204
4,2110138,송정체육공원,160
4,2110137,성수초등학교,6605
4,2110136,경수초등학교,4745
4,2110135,성동세무서,355
4,2110134,성수119안전센터,771
4,2110133,서울교통공사,122
4,2110132,성수2가3동주민센터,786
4,2110131,성수동카페거리,4798
4,2110130,답십리역 6번,105
4,2110129,성원어린이공원,664
4,2110128,성원중학교,1237
4,2110127,성수1가1동주민센터,290
4,2110126,서울숲역 1번,27
4,2110125,사근동살곶이상점가,135
4,2110124,뚝섬역교차로,1253
4,2110123,마장역 3번,511
4,2110122,마장역 2번,464
4,2110121,한양대역 4번,45
4,2110120,서울숲카페거리,79
4,2110119,마장지하차도,127
4,2110118,왕십리역 9번,697
4,2110117,성동구보건소,103
4,2110116,청계천박물관,4884
4,2110115,상왕십리역 3번,945
4,2110114,왕십리파출소,68
4,2110113,응봉산,77
4,2110112,행당역 2번,205
4,2110111,대현산장미원,51
4,2110110,상왕십리역 6번,93
4,2110109,금호삼성래미안아파트,92
4,2110108,성동구립금호도서관,6
4,2110107,금호사거리,37
4,2110105,금동어린이공원,43
4,2110104,신금호역 4번,275
4,2110103,옥수터널,13
4,2110102,옥수역 6번,3362
4,2110101,옥정중학교,218
4,2110100,옥수동우편취급국,46
4,2110099,유엔빌리지길,12646
4,2110098,서울독일학교,242
4,2110097,한남초등학교,3116
4,2110096,한남힐사이드아파트,4186
4,2110095,한강진역 3번,1186
4,2110094,오산중학교,26
4,2110093,우사단길,2482
4,2110092,NH농협은행 보광동지점,514
4,2110091,리움미술관,1106
4,2110090,한국폴리텍대학서울정수캠퍼스,3968
4,2110089,서빙고동주민센터,752
4,2110088,오산고등학교,1696
4,2110087,이태원엔틱가구거리,463
4,2110086,이태원역 북측,9251
4,2110085,경리단길남측,532
4,2110084,경리단길북측,315
4,2110083,서빙고역 1번,149
4,2110082,용산구청,1571
4,2110081,해방촌 남동측,291
4,2110080,해방촌예술마을,277
4,2110079,후암동주민센터,1084
4,2110078,이촌동점보아파트,69
4,2110077,삼광초등학교,385
4,2110076,삼각지역 14번,537
4,2110075,숙대입구역 1번,1630
4,2110074,서울역 12번,8149
4,2110073,삼각지역 3번,7916
4,2110072,열정도,374
4,2110071,한강미주맨션아파트,281
4,2110070,용산세무서,184
4,2110069,숙대입구,829
4,2110068,남영역 1번,1039
4,2110067,배문고등학교,1574
4,2110066,서울역 15번,748
4,2110065,남정초등학교,137
4,2110064,효창공원앞역 2번,925
4,2110063,효창공원앞역 5번,530
4,2110062,한강로동땡땡거리(은행나무길),5667
4,2110061,효창동주민센터,473
4,2110060,효창공원앞역 6번,291
4,2110059,새남터성지,385
4,2110058,성심여자고등학교,947
4,2110057,황학코아루아파트,57
4,2110056,신당역 3번,506
4,2110055,황학동벼룩시장,29
4,2110054,청구역 3번,1537
4,2110053,청구역 1번,281
4,2110052,장충초등학교,484
4,2110051,한양공고앞 교차로,111
4,2110050,약수역 7번,309
4,2110049,장충단 고개,2303
4,2110048,장충동주민센터,5312
4,2110047,다산성곽길,160
4,2110046,버티고개,106
4,2110045,동대문역사문화공원역 5번,234
4,2110044,관성묘,405
4,2110043,충무초등학교,1202
4,2110042,남산골공원옆,994
4,2110041,남산케이블카,967
4,2110040,중구회현체육센터(정화예술대남산캠퍼스),165
4,2110039,회현역 1번,49
4,2110038,경향신문사,2636
4,2110037,신설동역 12번,208
4,2110036,동묘앞역 3번,65
4,2110035,동묘앞역 2번,276
4,2110034,창신1동주민센터,41
4,2110033,창신역 4번,166
4,2110032,수족관거리,31
4,2110031,창신역 1번,44
